"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.646961042E0,-2.947542906E0,9.439348221E0,4.949973106E0,1.105855044E1
1.651997604E0,-3.091272831E0,9.410601616E0,4.446918011E0,1.085773781E1
1.657034167E0,-3.170324326E0,9.412997246E0,4.061242580E0,1.073075788E1
1.662070729E0,-3.261353493E0,9.429765701E0,3.742641211E0,1.065665384E1
1.667107292E0,-3.273330927E0,9.496839523E0,3.438412666E0,1.061731312E1
1.672141771E0,-3.225420952E0,9.525586128E0,3.239586353E0,1.056574896E1
1.677178333E0,-3.120018959E0,9.547144890E0,3.093460798E0,1.050961434E1
1.682214896E0,-3.036176443E0,9.496839523E0,2.988058805E0,1.040849767E1
1.687251406E0,-3.024198771E0,9.393833160E0,2.961708307E0,1.030347494E1
1.692287969E0,-3.012221336E0,9.403415680E0,3.081483126E0,1.034375377E1
1.697324531E0,-3.057735920E0,9.436952591E0,3.261145830E0,1.044226485E1
1.702366146E0,-3.182301760E0,9.458511353E0,3.512673140E0,1.057966701E1
1.707402760E0,-3.342800379E0,9.410601616E0,3.807319641E0,1.068781643E1
1.712439271E0,-3.395501375E0,9.333946228E0,4.087593079E0,1.074059584E1
1.717475885E0,-3.455388784E0,9.242917061E0,4.159458160E0,1.070851622E1
1.722512396E0,-3.553604364E0,9.159073830E0,4.245696068E0,1.070246105E1
1.727548958E0,-3.647028923E0,9.080022812E0,4.245696068E0,1.066646939E1
1.732561719E0,-3.824295759E0,9.008157730E0,4.202577114E0,1.065053042E1
1.737598333E0,-4.094987392E0,8.921919823E0,4.018123627E0,1.060730374E1
1.742634844E0,-4.466289997E0,8.809330940E0,3.709104300E0,1.055033235E1
1.747671458E0,-4.847174168E0,8.670392036E0,3.333010674E0,1.047758348E1
1.752707969E0,-5.146611691E0,8.505103111E0,2.937753201E0,1.036603997E1
1.757744531E0,-5.446049213E0,8.442819595E0,2.736531258E0,1.041293705E1
1.762804635E0,-5.699972153E0,8.421260834E0,2.547286749E0,1.048312865E1
1.767841198E0,-5.850888729E0,8.279926300E0,2.384392738E0,1.041515277E1
1.772877760E0,-5.939522266E0,8.200874329E0,2.283781767E0,1.038016973E1
1.777914323E0,-5.989828110E0,8.179314613E0,2.180775166E0,1.036990881E1
1.782950833E0,-5.982641220E0,8.169733047E0,2.027463198E0,1.032701027E1
1.787987448E0,-5.917963028E0,8.124218941E0,1.838218689E0,1.021784066E1
1.793022396E0,-5.838911533E0,8.042771339E0,1.668138266E0,1.007778468E1
1.798058958E0,-5.788605690E0,7.963720322E0,1.541176796E0,9.965140396E0
1.803095521E0,-5.685599327E0,7.930183411E0,1.433379292E0,9.862475593E0
1.808132083E0,-5.640084743E0,7.906228065E0,1.378282785E0,9.809111151E0
1.813168594E0,-5.678412914E0,7.877482414E0,1.299231291E0,9.797300871E0
1.818205156E0,-5.783814907E0,7.798430920E0,1.160292268E0,9.778257403E0
1.823253281E0,-5.898798943E0,7.743334293E0,1.095613718E0,9.795683966E0
1.828289844E0,-6.059297562E0,7.733752251E0,9.590702057E-1,9.871465265E0
1.833326406E0,-6.215004921E0,7.716983795E0,8.464818001E-1,9.944579252E0
1.838362969E0,-6.289265156E0,7.688237667E0,7.841987610E-1,9.963875868E0
1.843399479E0,-6.226982594E0,7.637932301E0,7.362887263E-1,9.882076864E0
1.848436094E0,-6.052110672E0,7.659491539E0,6.955652237E-1,9.786708599E0
1.853475833E0,-5.817351818E0,7.681051254E0,6.955652237E-1,9.660431746E0
1.858512396E0,-5.601757050E0,7.728961468E0,6.859832406E-1,9.570114964E0
1.863548958E0,-5.453236103E0,7.798430920E0,7.674302459E-1,9.546845447E0
1.868585469E0,-5.390953064E0,7.865504742E0,8.177357912E-1,9.570644263E0
1.873622031E0,-5.381371021E0,7.884668827E0,9.087647200E-1,9.589213205E0
1.878658646E0,-5.484377384E0,7.906228065E0,9.111602306E-1,9.665249634E0
1.883687187E0,-5.625711918E0,7.863109112E0,9.183467627E-1,9.711873159E0
1.888723750E0,-5.767046452E0,7.786453247E0,8.896007538E-1,9.730316976E0
1.893760312E0,-5.939522266E0,7.738543034E0,9.015781879E-1,9.796724772E0
1.898796823E0,-6.047319889E0,7.597208977E0,8.704367876E-1,9.749119051E0
1.903833385E0,-6.159908295E0,7.501388550E0,8.129447699E-1,9.740440420E0
1.908870000E0,-6.119184971E0,7.443896770E0,7.219157219E-1,9.663187163E0
1.913899896E0,-6.076066017E0,7.441501141E0,6.811922193E-1,9.631123523E0
1.918936458E0,-6.107207298E0,7.427128315E0,6.572372317E-1,9.638058766E0
1.923973021E0,-6.174281597E0,7.472642899E0,6.524462700E-1,9.715339997E0
1.929009583E0,-6.296452045E0,7.381613731E0,6.093272567E-1,9.721358411E0
1.934046094E0,-6.421017647E0,7.257047653E0,5.518352389E-1,9.705603041E0
1.939082708E0,-6.533606529E0,7.168414116E0,4.536197186E-1,9.709786098E0
1.944133437E0,-6.706082344E0,7.072594166E0,4.344557524E-1,9.756120153E0
1.949169948E0,-6.861789703E0,6.943237305E0,3.649862409E-1,9.768619000E0
1.954206562E0,-6.986355782E0,6.837835312E0,3.170762658E-1,9.780884225E0
1.959243073E0,-7.110921860E0,6.665359020E0,1.565777510E-1,9.747652905E0
1.964279635E0,-7.161227226E0,6.492883205E0,-8.711741306E-3,9.666477311E0
1.969316198E0,-7.209137440E0,6.339571476E0,-1.308822483E-1,9.600987412E0
1.974341719E0,-7.249860764E0,6.207818985E0,-1.907697469E-1,9.546407216E0
1.979378281E0,-7.312143803E0,6.133558273E0,-2.722167373E-1,9.547883851E0
1.984414844E0,-7.405568600E0,6.071275234E0,-3.656412363E-1,9.583137418E0
1.989451354E0,-7.482224464E0,6.013783455E0,-4.926027656E-1,9.612072194E0
1.994487969E0,-7.534925461E0,5.992223740E0,-5.836317539E-1,9.644815865E0
1.999524479E0,-7.630745411E0,5.913172245E0,-6.243552566E-1,9.673866911E0
2.004544479E0,-7.724169731E0,5.831725121E0,-6.363327503E-1,9.699316228E0
2.009581094E0,-7.858317852E0,5.807770252E0,-7.034067512E-1,9.796843156E0
2.014617604E0,-7.934974194E0,5.750278473E0,-8.950467706E-1,9.840255418E0
2.019654167E0,-8.018816948E0,5.695181847E0,-1.053149700E0,9.891695800E0
2.024690729E0,-8.179315567E0,5.599361897E0,-1.146574259E0,9.978411162E0
2.029727292E0,-8.347000122E0,5.522705555E0,-1.235207796E0,1.008456375E1
2.034780364E0,-8.466774940E0,5.405326366E0,-1.429243207E0,1.014625878E1
2.039816979E0,-8.567386627E0,5.295133114E0,-1.577764273E0,1.019450285E1
2.044853594E0,-8.658415794E0,5.170567036E0,-1.750240207E0,1.023553947E1
2.049890208E0,-8.667997360E0,5.041210175E0,-1.920320749E0,1.020958422E1
2.054926771E0,-8.634460449E0,4.878316402E0,-2.078423738E0,1.013270563E1
2.059963385E0,-8.610505104E0,4.753750324E0,-2.253295183E0,1.009040532E1
2.065008854E0,-8.581759453E0,4.732190609E0,-2.382652283E0,1.008549727E1
2.070045469E0,-8.569782257E0,4.705840111E0,-2.531173229E0,1.009915526E1
2.075082083E0,-8.610505104E0,4.669907570E0,-2.612620354E0,1.013778181E1
2.080118698E0,-8.632064819E0,4.679489613E0,-2.765932322E0,1.020100719E1
2.085155260E0,-8.608109474E0,4.629184246E0,-2.902475834E0,1.019574722E1
2.090191875E0,-8.605714798E0,4.610020161E0,-3.022250652E0,1.021981468E1
2.095224167E0,-8.593736649E0,4.586065292E0,-3.137234688E0,1.023359888E1
2.100260781E0,-8.636856079E0,4.554923534E0,-3.158794165E0,1.026258213E1
2.105297396E0,-8.773399353E0,4.564505577E0,-3.180353642E0,1.038854642E1
2.110334010E0,-8.979412079E0,4.542946339E0,-3.185144663E0,1.055525221E1
2.115370573E0,-9.171051979E0,4.547737122E0,-3.192331314E0,1.072292341E1
2.120407187E0,-9.369878769E0,4.562109947E0,-3.113279819E0,1.087657973E1
2.125463021E0,-9.508817673E0,4.602833748E0,-2.919244289E0,1.096018610E1
2.130499635E0,-9.599846840E0,4.631579399E0,-2.636575222E0,1.097998707E1
2.135536250E0,-9.702853203E0,4.677093983E0,-2.401816368E0,1.103581851E1
2.140572864E0,-9.808255196E0,4.665116787E0,-2.236526728E0,1.108905931E1
2.145609427E0,-9.959172249E0,4.653139114E0,-2.059259653E0,1.118379926E1
2.150646042E0,-1.014362526E1,4.672303200E0,-1.886783719E0,1.132623077E1
2.155639271E0,-1.033766079E1,4.681885242E0,-1.685561776E0,1.147294202E1
2.160675937E0,-1.043587589E1,4.679489613E0,-1.501108289E0,1.153509665E1
2.165712500E0,-1.050534630E1,4.686676025E0,-1.431638718E0,1.159210173E1
2.170749114E0,-1.068261242E1,4.669907570E0,-1.376542211E0,1.173972373E1
2.175785729E0,-1.090060329E1,4.607624531E0,-1.218439221E0,1.189697231E1
2.180822344E0,-1.119764519E1,4.581274033E0,-1.146574259E0,1.215277590E1
2.185883125E0,-1.148510551E1,4.528573036E0,-1.163342714E0,1.240036244E1
2.190919739E0,-1.189713097E1,4.466289997E0,-1.275931239E0,1.277174507E1
2.195956354E0,-1.234988117E1,4.423171043E0,-1.455593705E0,1.319858932E1
2.200992969E0,-1.270920563E1,4.392029762E0,-1.584950805E0,1.353978959E1
2.206029583E0,-1.300864315E1,4.315373421E0,-1.711912274E0,1.381223689E1
2.211066146E0,-1.326735783E1,4.298604965E0,-1.764613271E0,1.405754774E1
2.216099792E0,-1.342785549E1,4.267463684E0,-1.822105289E0,1.420699184E1
2.221136406E0,-1.347097492E1,4.279441357E0,-1.886783719E0,1.425975934E1
2.226173021E0,-1.333682728E1,4.243508816E0,-2.018536091E0,1.414046735E1
2.231209635E0,-1.292000961E1,4.238717556E0,-2.162266254E0,1.376839752E1
2.236246250E0,-1.217021847E1,4.217158318E0,-2.274854660E0,1.307951091E1
2.241282812E0,-1.131262970E1,4.334537506E0,-2.315578222E0,1.233392511E1
2.246287083E0,-1.043108559E1,4.444730759E0,-2.296414375E0,1.156878114E1
2.251323750E0,-9.686084747E0,4.574087620E0,-2.140706778E0,1.092360475E1
2.256360312E0,-9.020135880E0,4.835197449E0,-2.035304785E0,1.043477126E1
2.261396927E0,-8.299090385E0,5.079538345E0,-1.834082723E0,9.901538793E0
2.266433542E0,-7.436709881E0,5.307110786E0,-1.644838214E0,9.283079850E0
2.271470156E0,-6.665359020E0,5.589779854E0,-1.462780237E0,8.821132337E0
2.276519219E0,-6.008991718E0,5.826934338E0,-1.211252809E0,8.457439247E0
2.281555885E0,-5.374184608E0,6.035342693E0,-1.033985734E0,8.147168105E0
2.286592500E0,-4.835196972E0,6.272497177E0,-9.022332430E-1,7.971033523E0
2.291629062E0,-4.339328289E0,6.550375462E0,-7.800627351E-1,7.895928480E0
2.296665677E0,-3.946466446E0,6.708478451E0,-6.866382360E-1,7.813434111E0
2.301702239E0,-3.579954863E0,6.854603767E0,-6.866382360E-1,7.763577893E0
2.306730469E0,-3.227816343E0,6.960005760E0,-7.513167858E-1,7.708758359E0
2.311767135E0,-2.808603764E0,7.082176208E0,-8.878602386E-1,7.670317513E0
2.316803698E0,-2.389391422E0,7.257047653E0,-9.118152857E-1,7.694500577E0
2.321840312E0,-2.097140312E0,7.439105988E0,-8.495322466E-1,7.775602898E0
2.326876927E0,-1.862381458E0,7.623559475E0,-7.728762627E-1,7.885712490E0
2.331913542E0,-1.630017996E0,7.853527069E0,-5.956092477E-1,8.042984301E0
2.336980781E0,-1.550966501E0,8.028398514E0,-3.728277385E-1,8.185333243E0
2.342017396E0,-1.598876476E0,8.181710243E0,-1.811877489E-1,8.338442150E0
2.347054010E0,-1.608458519E0,8.354186058E0,-6.141273677E-2,8.507839621E0
2.352090573E0,-1.534198046E0,8.454797745E0,5.357126892E-2,8.593034297E0
2.357127239E0,-1.452751040E0,8.526662827E0,2.476067692E-1,8.653078854E0
2.362163802E0,-1.447960019E0,8.612900734E0,3.841502666E-1,8.742209028E0
2.367204896E0,-1.435982466E0,8.747048378E0,5.398577452E-1,8.880560081E0
2.372241510E0,-1.543779969E0,8.845263481E0,6.644237638E-1,9.003521621E0
2.377278125E0,-1.874359012E0,8.979412079E0,8.872052431E-1,9.215758033E0
2.382314687E0,-2.530725956E0,9.048881531E0,1.193829298E0,9.471645011E0
2.387351302E0,-3.321240902E0,9.029717445E0,1.373491764E0,9.718689104E0
2.392387917E0,-3.941675186E0,8.938688278E0,1.284858227E0,9.853314776E0
2.397438177E0,-4.262672424E0,8.792562485E0,1.040517211E0,9.826607111E0
2.402474792E0,-4.454312325E0,8.703929901E0,7.818032503E-1,9.808695649E0
2.407511406E0,-4.633975029E0,8.723093987E0,7.099382281E-1,9.903035169E0
2.412548021E0,-4.717817307E0,8.826099396E0,6.093272567E-1,1.002642062E1
2.417584583E0,-4.578878403E0,8.914732933E0,3.721727133E-1,1.002881365E1
2.422621198E0,-4.315373421E0,8.981807709E0,1.781372577E-1,9.966295719E0
2.427615417E0,-3.829086781E0,8.981807709E0,8.056758903E-3,9.763956176E0
2.432652031E0,-3.311658859E0,8.991389275E0,-2.554482520E-1,9.585270956E0
2.437688646E0,-2.595404387E0,8.953061104E0,-5.381172299E-1,9.337183580E0
2.442725260E0,-1.840821981E0,8.835681915E0,-7.680852413E-1,9.058027126E0
2.447761875E0,-9.281364679E-1,8.672787666E0,-9.956577420E-1,8.778953101E0
2.452798489E0,-4.898798093E-2,8.584154129E0,-1.216043711E0,8.669997938E0
2.457859583E0,7.367359996E-1,8.564990044E0,-1.354982734E0,8.702747416E0
2.462896198E0,1.551205993E0,8.579363823E0,-1.477153301E0,8.842720481E0
2.467932812E0,2.344116688E0,8.651228905E0,-1.647233725E0,9.113288295E0
2.472969427E0,3.089117050E0,8.699138641E0,-1.745449305E0,9.394905562E0
2.478006042E0,3.802976131E0,8.725488663E0,-1.889179230E0,9.703905297E0
2.483042604E0,4.492880344E0,8.799749374E0,-2.011349678E0,1.008300999E1
2.488080260E0,5.015099049E0,8.869218826E0,-2.135915756E0,1.041039851E1
2.493116875E0,5.331305027E0,8.859636307E0,-2.294018745E0,1.059143478E1
2.498153489E0,5.510967731E0,8.802145004E0,-2.440144300E0,1.066784075E1
2.503190104E0,5.537318230E0,8.687161446E0,-2.626993179E0,1.063154553E1
2.508226667E0,5.314536572E0,8.624877930E0,-2.789887190E0,1.050791553E1
2.513263281E0,4.936047554E0,8.612900734E0,-3.005482197E0,1.037205610E1
2.518300521E0,4.356336594E0,8.608109474E0,-3.268987179E0,1.018643679E1
2.523337135E0,3.656850576E0,8.557804108E0,-3.508537292E0,9.945773033E0
2.528373698E0,2.887895107E0,8.512289047E0,-3.733714342E0,9.733428264E0
2.533410364E0,2.152476549E0,8.473961830E0,-3.901399374E0,9.574032665E0
2.538446927E0,1.441012979E0,8.529058456E0,-4.057106495E0,9.554133643E0
2.543483542E0,7.127810121E-1,8.608109474E0,-4.169694901E0,9.591348240E0
2.548529323E0,-3.701047227E-2,8.696743011E0,-4.306238651E0,9.704555637E0
2.553565937E0,-7.484740019E-1,8.775794983E0,-4.404454231E0,9.847538169E0
2.558602500E0,-1.323393941E0,8.761421204E0,-4.435595989E0,9.909005238E0
2.563639114E0,-1.644390941E0,8.790166855E0,-4.421222687E0,9.975884169E0
2.568675729E0,-1.780934453E0,8.792562485E0,-4.311029911E0,9.953183484E0
2.573712344E0,-1.941433072E0,8.766212463E0,-4.100225449E0,9.870536564E0
2.578733281E0,-2.049230337E0,8.708720207E0,-3.879839659E0,9.751631064E0
2.583769896E0,-2.092349291E0,8.533848763E0,-3.757669210E0,9.556389389E0
2.588806510E0,-2.056416988E0,8.378141403E0,-3.731318712E0,9.399193770E0
2.593843073E0,-2.044439316E0,8.239202499E0,-3.767251253E0,9.287430858E0
2.598879739E0,-2.065998793E0,8.129009247E0,-3.779228687E0,9.199549544E0
2.603916302E0,-2.245661259E0,8.105054855E0,-3.927749872E0,9.282355722E0
2.608968906E0,-2.492397785E0,8.064331055E0,-4.119389534E0,9.392276200E0
2.614005521E0,-2.719970465E0,7.963720322E0,-4.299052238E0,9.449916975E0
2.619042135E0,-2.854118347E0,7.848736286E0,-4.437991142E0,9.457505919E0
2.624078698E0,-2.818185806E0,7.728961468E0,-4.435595989E0,9.346310951E0
2.629115364E0,-2.358249903E0,7.285793781E0,-4.579325676E0,8.922687783E0
2.634151927E0,-2.209728956E0,6.849812984E0,-4.461946487E0,8.468282378E0
2.639144739E0,-2.092349291E0,6.658172607E0,-4.198441029E0,8.144697361E0
2.644181354E0,-1.848008513E0,6.483301163E0,-4.093039036E0,7.886779950E0
2.649217969E0,-1.524616003E0,6.385085583E0,-3.968473196E0,7.670889868E0
2.654254531E0,-1.122171998E0,6.389876842E0,-3.795997143E0,7.516607637E0
2.659291146E0,-6.909819841E-1,6.401854038E0,-3.503746271E0,7.330581775E0
2.664327760E0,-3.268659711E-1,6.514442921E0,-3.048601151E0,7.199915062E0
2.669384583E0,-5.868974607E-3,6.742015362E0,-2.626993179E0,7.235737609E0
2.674421198E0,3.127325177E-1,6.960005760E0,-2.301205158E0,7.337235650E0
2.679457812E0,5.474914908E-1,7.137272835E0,-2.032909155E0,7.441312390E0
2.684494427E0,7.630864978E-1,7.247465611E0,-1.745449305E0,7.493640774E0
2.689531042E0,8.613020182E-1,7.340890408E0,-1.549018264E0,7.551819034E0
2.694567656E0,8.565109968E-1,7.252256870E0,-1.352587223E0,7.426865624E0
2.699601146E0,7.319449782E-1,7.048639297E0,-1.122619271E0,7.174909994E0
2.704637760E0,6.888260245E-1,6.768365860E0,-1.012426257E0,6.878245753E0
2.709674323E0,7.774595022E-1,6.464137077E0,-9.142107368E-1,6.574594490E0
2.714710937E0,9.044210315E-1,6.164699554E0,-8.663007617E-1,6.290625963E0
2.719747552E0,1.105643034E0,6.016178608E0,-8.016222715E-1,6.169234136E0
2.724784167E0,1.282909989E0,5.953895569E0,-7.249662280E-1,6.133539477E0
2.729812135E0,1.333215475E0,5.889217377E0,-6.339372396E-1,6.071426623E0
2.734848802E0,1.381125450E0,5.898799419E0,-4.782297611E-1,6.077174163E0
2.739885417E0,1.335610986E0,5.944313526E0,-2.003517449E-1,6.095806823E0
2.744921979E0,1.172716975E0,6.016178608E0,1.709507555E-1,6.131793727E0
2.749958594E0,9.451445341E-1,6.092834949E0,3.889412284E-1,6.177961734E0
2.754995208E0,9.978455305E-1,5.908381462E0,5.494397283E-1,6.017187983E0
2.760029219E0,1.282909989E0,5.429281235E0,7.219157219E-1,5.625310220E0
2.765065833E0,1.560788035E0,4.820824146E0,9.878162146E-1,5.162575483E0
2.770102448E0,1.838665962E0,4.238717556E0,1.268089771E0,4.791186775E0
2.775139062E0,2.169245005E0,3.819504976E0,1.464520693E0,4.630233581E0
2.780175677E0,2.509406090E0,3.567977428E0,1.708861709E0,4.684846870E0
2.785212239E0,2.784888506E0,3.433829546E0,2.051418304E0,4.873921050E0
2.790247760E0,3.163377523E0,3.438620567E0,2.516145229E0,5.306793342E0
2.795284323E0,3.573008060E0,3.476948500E0,3.067110300E0,5.853436859E0
2.800320937E0,3.829326630E0,3.570373058E0,3.558187723E0,6.330245342E0
2.805357552E0,3.997011662E0,3.618283033E0,4.046869755E0,6.741307673E0
2.810394167E0,4.032944202E0,3.709311962E0,4.470873356E0,7.071940521E0
2.815430781E0,3.870050192E0,3.692543507E0,4.902063370E0,7.255507654E0
2.820514792E0,3.575403690E0,3.594327927E0,5.309298038E0,7.341072841E0
2.825551406E0,3.285548210E0,3.417061090E0,5.709346771E0,7.420766409E0
2.830588021E0,2.993297100E0,3.268539906E0,6.003993034E0,7.462647854E0
2.835624635E0,2.780097723E0,3.163137913E0,6.360922813E0,7.628612183E0
2.840661198E0,2.559711695E0,3.014616966E0,6.626823425E0,7.717177471E0
2.845697812E0,2.370467186E0,2.822977066E0,6.823254108E0,7.755327899E0
2.850712448E0,2.315370560E0,2.676851511E0,7.029267311E0,7.870011040E0
2.855749114E0,2.308184147E0,2.588217974E0,7.254444122E0,8.040742867E0
2.860785729E0,2.341721058E0,2.490002632E0,7.386196613E0,8.138775770E0
2.865822292E0,2.329743624E0,2.386996031E0,7.558672905E0,8.261899993E0
2.870858906E0,2.274647236E0,2.341481686E0,7.762290478E0,8.420790343E0
2.875895521E0,2.162058592E0,2.300758123E0,7.867692471E0,8.477533256E0
2.880941458E0,2.023119450E0,2.224102020E0,8.164734840E0,8.700720494E0
2.885978073E0,1.953649998E0,2.192960501E0,8.435425758E0,8.932090002E0
2.891014687E0,1.965627551E0,2.195356131E0,8.708513260E0,9.193556624E0
2.896051302E0,2.023119450E0,2.185774088E0,9.015137672E0,9.494384020E0
2.901087864E0,2.118939638E0,2.145050526E0,9.348112106E0,9.822339177E0
2.906124479E0,2.231528044E0,2.125886679E0,9.654735565E0,1.013474373E1
2.911161094E0,2.358489513E0,2.070790052E0,9.968545914E0,1.045095938E1
2.916197708E0,2.487846613E0,2.020484686E0,1.032547569E1,1.081143781E1
2.921234323E0,2.547734022E0,2.034857512E0,1.053867531E1,1.103155796E1
2.926270885E0,2.466287136E0,2.063603640E0,1.076624775E1,1.123624149E1
2.931307500E0,2.226737022E0,2.133073092E0,1.072552395E1,1.115998309E1
2.936344114E0,2.073425055E0,2.190565109E0,1.088362694E1,1.129384798E1
2.941372031E0,2.039888144E0,2.140259504E0,1.112557316E1,1.151174324E1
2.946408698E0,2.104566574E0,2.094745159E0,1.136033154E1,1.174198835E1
2.951445260E0,1.999164462E0,2.056416988E0,1.154478550E1,1.189569593E1
2.956481875E0,1.735659480E0,1.979761004E0,1.171247005E1,1.200474582E1
2.961518489E0,1.421849012E0,1.891127467E0,1.178433514E1,1.201950799E1
2.966555104E0,1.098456502E0,1.721047044E0,1.190410995E1,1.207793208E1
2.971583125E0,7.319449782E-1,1.471915007E0,1.203107166E1,1.214285644E1
2.976619792E0,3.534560204E-1,1.292252541E0,1.210293674E1,1.217686025E1
2.981656354E0,1.329502091E-2,1.162895560E0,1.221552563E1,1.227076074E1
2.986692969E0,-2.430234700E-1,1.045516014E0,1.233769608E1,1.238430089E1
2.991729583E0,-5.352745056E-1,1.000001550E0,1.241674709E1,1.246844538E1
2.996766198E0,-7.915930152E-1,9.760465622E-1,1.243830681E1,1.250163040E1
3.001862760E0,-1.023956537E0,9.185545444E-1,1.241195583E1,1.248794927E1
3.006899375E0,-1.186850548E0,8.730400801E-1,1.228259945E1,1.237065327E1
3.011935989E0,-1.289857030E0,8.323165774E-1,1.220354748E1,1.229971760E1
3.016972604E0,-1.330580473E0,7.412875891E-1,1.212210083E1,1.221741708E1
3.022009219E0,-1.251528978E0,6.933775544E-1,1.204065418E1,1.212536393E1
3.027045781E0,-1.246737957E0,6.550495625E-1,1.198795319E1,1.207039631E1
3.032002031E0,-1.361721992E0,6.191170812E-1,1.196878910E1,1.206190305E1
3.037038646E0,-1.486287951E0,5.736025572E-1,1.190171432E1,1.200786724E1
3.042075208E0,-1.548570991E0,6.047440767E-1,1.187775993E1,1.199353862E1
3.047111823E0,-1.644390941E0,6.167215705E-1,1.182266331E1,1.195239452E1
3.052148437E0,-1.812075973E0,6.406765580E-1,1.163341904E1,1.179112057E1
3.057185052E0,-2.106722355E0,5.951620340E-1,1.146812916E1,1.167520806E1
3.062223073E0,-2.408555269E0,5.783935785E-1,1.122857952E1,1.149855103E1
3.067259687E0,-2.734343290E0,5.448565483E-1,1.100340176E1,1.135113880E1
3.072296250E0,-3.081690788E0,4.131040573E-1,1.091237354E1,1.134668980E1
3.077332864E0,-3.534440279E0,3.100975752E-1,1.073510647E1,1.130623454E1
3.082369427E0,-4.008749485E0,2.358370274E-1,1.051711559E1,1.125768235E1
3.087405989E0,-4.427961826E0,6.575655192E-2,1.042608643E1,1.132759675E1
3.092446979E0,-4.703444481E0,-9.234643728E-2,1.042608643E1,1.143827767E1
3.097483594E0,-4.813637257E0,-2.480539829E-1,1.053867531E1,1.158862855E1
3.102520156E0,-4.732190609E0,-4.396939874E-1,1.058179379E1,1.160005683E1
3.107556771E0,-4.660325527E0,-5.211408734E-1,1.059137630E1,1.158306841E1
3.112593333E0,-4.610019684E0,-5.067679286E-1,1.061772633E1,1.158642342E1
3.117629948E0,-4.566900730E0,-4.947903752E-1,1.059856319E1,1.155123117E1
3.122677969E0,-4.526177406E0,-3.845974803E-1,1.055304813E1,1.148916977E1
3.127714583E0,-4.492640495E0,-2.911729217E-1,1.047399712E1,1.140057963E1
3.132751198E0,-4.538155079E0,-2.504494786E-1,1.034703541E1,1.130127065E1
3.137787760E0,-4.619601727E0,-2.240989953E-1,1.024402905E1,1.123970958E1
3.142824323E0,-4.674698353E0,-2.528448701E-1,1.019611835E1,1.121951713E1
3.147860937E0,-4.727399349E0,-3.223144412E-1,1.011946297E1,1.117388571E1
3.152889739E0,-4.768122673E0,-4.588579535E-1,1.005478382E1,1.113751418E1
